"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCA8",347.456848421387,0.096236763017623,0.209437565297861,0.459500963357531,0.645874460414172,0.807540455718819
"ABCB1",10.6337068293037,-0.423191034952599,0.654979806807932,-0.646113102348966,0.51820611061035,0.718046071757302
"ABCB10",701.55943298717,0.0536936594206772,0.108291255009904,0.495826365811039,0.620016921161994,0.789459155328409
"ABCB10P3",7.58660690598931,-1.38678727732616,0.923640999387273,-1.50143538262824,0.133242988036507,NA
"ABCB10P4",4.78961909509124,2.08557202515145,1.54013002911014,1.35415321156776,0.175687502683831,NA
"ABCB11",22.0038447107576,0.504247800979326,0.47776120633292,1.05543898143113,0.291224602583061,0.517296290705309
"ABCB4",287.565398649364,-0.814287939703822,0.196666806394827,-4.14044420932459,3.4663391072344e-05,0.000684917095415815
"ABCB6",1068.19688753366,-0.0096933137190405,0.171816176710553,-0.0564167699725398,0.955009797725585,0.978937119781435
"ABCB7",670.823815186417,-0.324675114690455,0.112512895189457,-2.8856702526741,0.00390581144247949,0.0274401007522559
"ABCB8",924.803520640731,0.275457031514965,0.12747497207857,2.16087147950254,0.0307052685704832,0.12093670540326
"ABCB9",412.572906634519,0.110957569655228,0.145025662624153,0.765089210057835,0.444218424502077,0.662756461878659
"ABCC1",2421.6485681027,-0.227542162581579,0.123566939727375,-1.84144855479632,0.0655558529758178,0.202177873770887
"ABCC10",455.639980661094,0.263470973821107,0.19970482302364,1.31930200699218,0.187068167133359,0.394941875924581
"ABCC3",59.3926169339162,-0.549267514275356,0.356576536574452,-1.54039163527708,0.123464919122074,0.303178649017742
"ABCC4",392.56238231358,-0.346868278993485,0.168501463684847,-2.05854757227654,0.039537599553561,0.144163751042162
"ABCC5",2511.38680754218,0.0243220601446882,0.140032440799296,0.173688753876313,0.862110076290638,0.933397883346302
"ABCC6",342.341096094602,0.255143616050544,0.199621191241734,1.27813893136012,0.20120044402376,0.412118426279318
"ABCC6P1",52.0937815576519,0.99428595279534,0.292512916129011,3.39911811742636,0.000676035137833532,0.00731480956854353
"ABCC6P2_2",32.3131711285249,0.559418485791311,0.375271935819561,1.49070162832611,0.136039848398382,0.322621506267195
"ABCC8",12.5867098241896,0.639293171551593,0.630917665689657,1.01327511705157,0.310928769425847,0.537953178385735
